2019-07-21T08:02:36.610Z, frequency, 59.9
2019-07-21T08:02:40.034Z, frequency, 60
2019-07-21T08:02:53.058Z, voltageDc, 13.7
2019-07-21T08:02:54.754Z, voltageDc, 13.6
2019-07-21T08:05:28.545Z, voltageDc, 13.7
2019-07-21T08:05:30.241Z, voltageDc, 13.6
2019-07-21T08:05:33.665Z, voltageDc, 13.7
2019-07-21T08:05:35.393Z, voltageDc, 13.6
2019-07-21T08:05:41.249Z, frequency, 59.9
2019-07-21T08:05:51.553Z, frequency, 60
2019-07-21T08:06:46.497Z, frequency, 59.9
2019-07-21T08:06:49.921Z, frequency, 60
2019-07-21T08:06:51.617Z, frequency, 59.9
2019-07-21T08:07:02.913Z, voltageDc, 13.7
2019-07-21T08:07:04.609Z, voltageDc, 13.6
2019-07-21T08:07:37.857Z, frequency, 60
2019-07-21T08:07:41.281Z, frequency, 59.9
2019-07-21T08:07:44.705Z, frequency, 60
2019-07-21T08:07:50.817Z, voltageDc, 13.7
2019-07-21T08:07:52.513Z, voltageDc, 13.6
2019-07-21T08:08:28.385Z, voltageDc, 13.7
2019-07-21T08:08:30.081Z, voltageDc, 13.6
2019-07-21T08:09:36.705Z, voltageDc, 13.7
2019-07-21T08:09:37.409Z, temperature, 134
2019-07-21T08:09:38.433Z, voltageDc, 13.6
2019-07-21T08:09:39.137Z, temperature, 135
2019-07-21T08:09:54.593Z, temperature, 134
2019-07-21T08:09:56.321Z, temperature, 135
2019-07-21T08:10:16.897Z, temperature, 134
2019-07-21T08:10:26.496Z, voltageDc, 13.7
2019-07-21T08:10:28.192Z, voltageDc, 13.6
2019-07-21T08:12:08.160Z, frequency, 59.9
2019-07-21T08:12:10.848Z, voltageAc, 119
2019-07-21T08:12:12.544Z, voltageAc, 117
2019-07-21T08:13:07.839Z, frequency, 60
2019-07-21T08:13:19.104Z, voltageAc, 119
2019-07-21T08:13:20.832Z, voltageAc, 117
2019-07-21T08:13:26.720Z, frequency, 59.9
2019-07-21T08:13:28.416Z, frequency, 60
2019-07-21T08:13:30.144Z, frequency, 59.9
2019-07-21T08:13:39.743Z, voltageDc, 13.7
2019-07-21T08:13:41.472Z, voltageDc, 13.6
2019-07-21T08:13:59.231Z, batteryCapacityPercentage, 90
2019-07-21T08:14:00.959Z, batteryCapacityPercentage, 100
2019-07-21T08:14:05.503Z, voltageDc, 13.5
2019-07-21T08:14:07.199Z, voltageDc, 13.6
2019-07-21T08:14:08.927Z, voltageDc, 13.7
2019-07-21T08:14:10.655Z, voltageDc, 13.6
2019-07-21T08:14:25.055Z, frequency, 60
2019-07-21T08:14:36.351Z, voltageAc, 119
2019-07-21T08:14:38.079Z, voltageAc, 117
2019-07-21T08:14:40.479Z, frequency, 59.9
2019-07-21T08:14:42.207Z, frequency, 60
2019-07-21T08:14:43.903Z, frequency, 59.9
2019-07-21T08:16:24.031Z, voltageAc, 119
2019-07-21T08:16:25.727Z, voltageAc, 117
2019-07-21T08:16:30.847Z, voltageAc, 119
2019-07-21T08:16:32.575Z, voltageAc, 117
2019-07-21T08:16:37.663Z, voltageAc, 119
2019-07-21T08:16:39.391Z, voltageAc, 117
2019-07-21T08:16:51.295Z, voltageAc, 119
2019-07-21T08:16:52.990Z, voltageAc, 117
2019-07-21T08:17:46.206Z, voltageDc, 13.7
2019-07-21T08:17:47.934Z, voltageDc, 13.6
2019-07-21T08:19:04.030Z, frequency, 60
2019-07-21T08:19:05.022Z, voltageAc, 119
2019-07-21T08:19:06.750Z, voltageAc, 117
2019-07-21T08:20:24.286Z, frequency, 59.9
2019-07-21T08:20:31.102Z, frequency, 60
2019-07-21T08:20:51.550Z, frequency, 59.9
2019-07-21T08:21:06.301Z, voltageAc, 119
2019-07-21T08:21:08.029Z, voltageAc, 117
2019-07-21T08:21:12.189Z, frequency, 60
2019-07-21T08:21:16.605Z, voltageAc, 119
2019-07-21T08:21:23.485Z, voltageAc, 117
2019-07-21T08:21:27.645Z, frequency, 59.9
2019-07-21T08:21:28.637Z, voltageAc, 119
2019-07-21T08:21:32.061Z, voltageAc, 117
2019-07-21T08:21:32.669Z, batteryCapacityPercentage, 90
2019-07-21T08:21:34.397Z, batteryCapacityPercentage, 100
2019-07-21T08:21:37.213Z, voltageAc, 119
2019-07-21T08:21:38.941Z, voltageAc, 117
2019-07-21T08:21:52.669Z, voltageAc, 119
2019-07-21T08:21:54.365Z, voltageAc, 117
2019-07-21T08:22:06.365Z, voltageAc, 119
2019-07-21T08:22:08.093Z, voltageAc, 117
2019-07-21T08:22:21.789Z, voltageAc, 119
2019-07-21T08:22:23.517Z, voltageAc, 117
2019-07-21T08:22:25.917Z, frequency, 60
2019-07-21T08:22:42.333Z, voltageAc, 119
2019-07-21T08:22:44.029Z, voltageAc, 117
2019-07-21T08:22:47.453Z, voltageAc, 119
2019-07-21T08:22:49.181Z, voltageAc, 117
2019-07-21T08:22:50.877Z, voltageAc, 119
2019-07-21T08:22:52.605Z, voltageAc, 117
2019-07-21T08:23:02.845Z, voltageAc, 119
2019-07-21T08:23:04.573Z, voltageAc, 117
2019-07-21T08:23:06.269Z, voltageAc, 119
2019-07-21T08:23:07.997Z, voltageAc, 117
2019-07-21T08:23:30.205Z, voltageAc, 119
2019-07-21T08:23:31.901Z, voltageAc, 117
2019-07-21T08:23:38.749Z, voltageAc, 119
2019-07-21T08:23:40.445Z, voltageAc, 117
2019-07-21T08:23:43.869Z, voltageAc, 119
2019-07-21T08:23:45.565Z, voltageAc, 117
2019-07-21T08:23:49.693Z, frequency, 59.9
2019-07-21T08:23:55.805Z, voltageDc, 13.7
2019-07-21T08:23:57.501Z, voltageDc, 13.6
2019-07-21T08:24:06.045Z, voltageAc, 119
2019-07-21T08:24:07.741Z, voltageAc, 117
2019-07-21T08:24:11.133Z, voltageAc, 119
2019-07-21T08:24:12.861Z, voltageAc, 117
2019-07-21T08:24:26.493Z, voltageAc, 119
2019-07-21T08:24:28.189Z, voltageAc, 117
2019-07-21T08:24:35.709Z, frequency, 60
2019-07-21T08:24:40.125Z, voltageAc, 119
2019-07-21T08:24:43.581Z, voltageAc, 117
2019-07-21T08:24:46.013Z, frequency, 59.9
2019-07-21T08:24:53.885Z, voltageAc, 119
2019-07-21T08:24:55.613Z, voltageAc, 117
2019-07-21T08:24:57.309Z, voltageAc, 119
2019-07-21T08:24:59.037Z, voltageAc, 117
2019-07-21T08:25:00.765Z, voltageAc, 119
2019-07-21T08:25:02.461Z, voltageAc, 117
2019-07-21T08:25:23.069Z, voltageAc, 115
2019-07-21T08:25:24.797Z, voltageAc, 117
2019-07-21T08:25:35.101Z, voltageDc, 13.7
2019-07-21T08:25:36.797Z, voltageDc, 13.6
2019-07-21T08:25:59.100Z, voltageDc, 13.5
2019-07-21T08:26:00.796Z, voltageDc, 13.7
2019-07-21T08:26:02.524Z, voltageDc, 13.6
2019-07-21T08:26:13.500Z, frequency, 60
2019-07-21T08:26:14.492Z, voltageDc, 13.7
2019-07-21T08:26:16.220Z, voltageDc, 13.6
2019-07-21T08:26:53.852Z, voltageDc, 13.7
2019-07-21T08:26:55.580Z, voltageDc, 13.6
2019-07-21T08:26:59.707Z, temperature, 135
2019-07-21T08:27:04.123Z, voltageDc, 13.7
2019-07-21T08:27:05.819Z, voltageDc, 13.6
2019-07-21T08:27:06.523Z, temperature, 134
2019-07-21T08:27:33.851Z, temperature, 135
2019-07-21T08:27:35.579Z, temperature, 134
2019-07-21T08:27:36.571Z, voltageDc, 13.7
2019-07-21T08:27:38.267Z, voltageDc, 13.6
2019-07-21T08:27:57.755Z, frequency, 59.9
2019-07-21T08:28:12.380Z, voltageDc, 13.7
2019-07-21T08:28:14.076Z, voltageDc, 13.6
2019-07-21T08:28:32.860Z, voltageDc, 13.7
2019-07-21T08:28:34.588Z, voltageDc, 13.6
2019-07-21T08:28:46.620Z, voltageDc, 13.7
2019-07-21T08:28:48.316Z, voltageDc, 13.6
2019-07-21T08:28:55.196Z, voltageDc, 13.7
2019-07-21T08:28:56.924Z, voltageDc, 13.6
2019-07-21T08:29:41.531Z, voltageDc, 13.7
2019-07-21T08:29:43.259Z, voltageDc, 13.6
2019-07-21T08:29:45.659Z, frequency, 60
2019-07-21T08:30:11.355Z, frequency, 59.9
2019-07-21T08:30:32.891Z, voltageDc, 13.7
2019-07-21T08:30:34.619Z, voltageDc, 13.6
2019-07-21T08:31:07.067Z, voltageDc, 13.7
2019-07-21T08:31:08.795Z, voltageDc, 13.6
2019-07-21T08:31:20.731Z, voltageDc, 13.7
2019-07-21T08:31:22.427Z, voltageDc, 13.6
2019-07-21T08:31:23.163Z, frequency, 60
2019-07-21T08:31:58.939Z, frequency, 59.9
2019-07-21T08:32:08.474Z, voltageDc, 13.7
2019-07-21T08:32:10.170Z, voltageDc, 13.6
2019-07-21T08:32:13.562Z, voltageDc, 13.7
2019-07-21T08:32:15.290Z, voltageDc, 13.6
2019-07-21T08:32:29.018Z, voltageDc, 13.7
2019-07-21T08:32:30.746Z, voltageDc, 13.6
2019-07-21T08:32:34.906Z, frequency, 60
2019-07-21T08:32:36.602Z, frequency, 59.9
2019-07-21T08:33:39.386Z, voltageDc, 13.7
2019-07-21T08:33:41.114Z, voltageDc, 13.6
2019-07-21T08:34:08.506Z, voltageDc, 13.7
2019-07-21T08:34:10.202Z, voltageDc, 13.6
2019-07-21T08:34:10.810Z, batteryCapacityPercentage, 90
2019-07-21T08:34:12.538Z, batteryCapacityPercentage, 100
2019-07-21T08:34:32.441Z, voltageDc, 13.7
2019-07-21T08:34:34.169Z, voltageDc, 13.6
2019-07-21T08:34:46.842Z, frequency, 60
2019-07-21T08:34:48.538Z, frequency, 59.9
2019-07-21T08:34:50.266Z, frequency, 60
2019-07-21T08:34:51.962Z, frequency, 59.9
2019-07-21T08:34:52.954Z, voltageDc, 13.7
2019-07-21T08:34:53.658Z, frequency, 60
2019-07-21T08:34:54.650Z, voltageDc, 13.6
2019-07-21T08:35:27.098Z, voltageDc, 13.7
2019-07-21T08:35:28.794Z, voltageDc, 13.6
2019-07-21T08:35:32.218Z, voltageDc, 13.7
2019-07-21T08:35:33.914Z, voltageDc, 13.6
2019-07-21T08:35:34.522Z, batteryCapacityPercentage, 90
2019-07-21T08:35:36.218Z, batteryCapacityPercentage, 100
2019-07-21T08:35:37.338Z, voltageDc, 13.7
2019-07-21T08:35:39.034Z, voltageDc, 13.6
2019-07-21T08:36:21.753Z, voltageDc, 13.7
2019-07-21T08:36:23.481Z, voltageDc, 13.6
2019-07-21T08:36:44.089Z, voltageDc, 13.7
2019-07-21T08:36:45.817Z, voltageDc, 13.6
2019-07-21T08:36:49.241Z, voltageDc, 13.7
2019-07-21T08:36:50.969Z, voltageDc, 13.5
2019-07-21T08:36:52.665Z, voltageDc, 13.6
2019-07-21T08:37:44.089Z, voltageDc, 13.7
2019-07-21T08:37:45.817Z, voltageDc, 13.6
2019-07-21T08:37:46.425Z, batteryCapacityPercentage, 90
2019-07-21T08:37:48.121Z, batteryCapacityPercentage, 100
2019-07-21T08:37:49.241Z, voltageDc, 13.7
2019-07-21T08:37:50.937Z, voltageDc, 13.6
2019-07-21T08:37:57.785Z, voltageDc, 13.5
2019-07-21T08:37:59.513Z, voltageDc, 13.6
2019-07-21T08:38:04.633Z, voltageAc, 119
2019-07-21T08:38:11.481Z, voltageAc, 117
2019-07-21T08:38:15.609Z, frequency, 59.9
2019-07-21T08:38:19.033Z, frequency, 60
2019-07-21T08:38:23.449Z, voltageAc, 119
2019-07-21T08:38:42.233Z, voltageAc, 117
2019-07-21T08:38:48.089Z, frequency, 59.9
2019-07-21T08:38:49.081Z, voltageAc, 119
2019-07-21T08:38:50.776Z, voltageAc, 117
2019-07-21T08:38:50.777Z, voltageDc, 13.7
2019-07-21T08:38:52.472Z, voltageDc, 13.6
2019-07-21T08:38:54.200Z, voltageAc, 119
2019-07-21T08:38:55.896Z, voltageDc, 13.7
2019-07-21T08:38:57.592Z, voltageAc, 117
2019-07-21T08:38:57.593Z, voltageDc, 13.6
2019-07-21T08:38:59.320Z, voltageAc, 119
2019-07-21T08:39:06.136Z, voltageAc, 117
2019-07-21T08:39:07.832Z, voltageAc, 119
2019-07-21T08:39:09.560Z, voltageAc, 117
2019-07-21T08:39:11.256Z, voltageAc, 119
2019-07-21T08:39:12.952Z, voltageAc, 117
2019-07-21T08:39:14.648Z, voltageAc, 119
2019-07-21T08:39:19.768Z, voltageAc, 117
2019-07-21T08:39:21.496Z, voltageAc, 119
2019-07-21T08:39:23.192Z, voltageAc, 117
2019-07-21T08:39:26.584Z, voltageAc, 119
2019-07-21T08:39:28.312Z, voltageAc, 117
2019-07-21T08:39:31.704Z, voltageAc, 119
2019-07-21T08:39:38.520Z, voltageAc, 117
2019-07-21T08:39:41.944Z, voltageAc, 119
2019-07-21T08:39:43.640Z, voltageAc, 117
2019-07-21T08:39:48.761Z, voltageAc, 119
2019-07-21T08:39:50.457Z, voltageAc, 117
2019-07-21T08:39:55.577Z, voltageAc, 119
2019-07-21T08:40:00.729Z, voltageAc, 117
2019-07-21T08:40:09.337Z, voltageAc, 119
2019-07-21T08:40:11.065Z, voltageAc, 117
2019-07-21T08:40:12.761Z, voltageAc, 119
2019-07-21T08:40:14.489Z, voltageAc, 117
2019-07-21T08:40:36.825Z, voltageAc, 119
2019-07-21T08:40:38.521Z, voltageAc, 117
2019-07-21T08:40:40.249Z, voltageDc, 13.7
2019-07-21T08:40:41.945Z, voltageAc, 119
2019-07-21T08:40:41.945Z, voltageDc, 13.6
2019-07-21T08:40:52.248Z, voltageAc, 117
2019-07-21T08:41:00.824Z, voltageAc, 119
2019-07-21T08:41:02.552Z, voltageAc, 117
2019-07-21T08:41:12.824Z, voltageAc, 119
2019-07-21T08:41:16.248Z, voltageAc, 117
2019-07-21T08:41:28.248Z, voltageAc, 119
2019-07-21T08:41:29.976Z, voltageAc, 117
2019-07-21T08:41:30.680Z, frequency, 60
2019-07-21T08:41:36.824Z, voltageAc, 119
2019-07-21T08:41:38.520Z, voltageAc, 117
2019-07-21T08:41:40.248Z, voltageAc, 119
2019-07-21T08:41:43.640Z, voltageAc, 117
2019-07-21T08:41:47.064Z, voltageAc, 119
2019-07-21T08:41:48.792Z, voltageAc, 117
2019-07-21T08:41:50.488Z, voltageAc, 119
2019-07-21T08:41:53.912Z, voltageAc, 117
2019-07-21T08:42:04.184Z, voltageAc, 119
2019-07-21T08:42:05.880Z, voltageAc, 117
2019-07-21T08:42:21.272Z, voltageAc, 119
2019-07-21T08:42:24.696Z, voltageAc, 117
2019-07-21T08:42:36.632Z, voltageAc, 119
2019-07-21T08:42:38.360Z, voltageAc, 117
2019-07-21T08:43:43.864Z, frequency, 59.9
2019-07-21T08:43:50.040Z, voltageDc, 13.7
2019-07-21T08:43:50.744Z, frequency, 60
2019-07-21T08:43:51.768Z, voltageDc, 13.6
2019-07-21T08:43:55.895Z, frequency, 59.9
2019-07-21T08:43:57.623Z, frequency, 60
2019-07-21T08:43:59.351Z, frequency, 59.9
2019-07-21T08:44:02.775Z, frequency, 60
2019-07-21T08:44:34.679Z, voltageDc, 13.7
2019-07-21T08:44:36.407Z, voltageDc, 13.6
2019-07-21T08:44:56.983Z, voltageDc, 13.7
2019-07-21T08:44:58.679Z, voltageDc, 13.6
2019-07-21T08:45:06.263Z, frequency, 59.9
2019-07-21T08:45:14.103Z, voltageDc, 13.7
2019-07-21T08:45:15.831Z, voltageDc, 13.6
2019-07-21T08:45:21.687Z, frequency, 60
2019-07-21T08:45:32.951Z, voltageDc, 13.5
2019-07-21T08:45:34.647Z, voltageDc, 13.6
2019-07-21T08:47:08.598Z, voltageDc, 13.7
2019-07-21T08:47:10.294Z, voltageDc, 13.6
2019-07-21T08:47:30.742Z, voltageDc, 13.7
2019-07-21T08:47:32.470Z, voltageDc, 13.6
2019-07-21T08:47:43.478Z, frequency, 59.9
2019-07-21T08:48:06.838Z, voltageDc, 13.7
2019-07-21T08:48:08.534Z, voltageDc, 13.6
2019-07-21T08:48:28.150Z, frequency, 60
2019-07-21T08:48:51.446Z, voltageDc, 13.7
2019-07-21T08:48:53.142Z, voltageDc, 13.6
2019-07-21T08:49:10.262Z, voltageDc, 13.7
2019-07-21T08:49:11.990Z, voltageDc, 13.6
2019-07-21T08:49:54.774Z, voltageDc, 13.7
2019-07-21T08:49:56.470Z, voltageDc, 13.6
2019-07-21T08:50:23.798Z, voltageDc, 13.5
2019-07-21T08:50:25.494Z, voltageDc, 13.6
2019-07-21T08:51:14.965Z, voltageDc, 13.7
2019-07-21T08:51:16.661Z, voltageDc, 13.6
2019-07-21T08:51:45.845Z, voltageDc, 13.7
2019-07-21T08:51:47.573Z, voltageDc, 13.6
2019-07-21T08:51:56.853Z, frequency, 59.9
2019-07-21T08:52:10.613Z, frequency, 60
2019-07-21T08:53:40.693Z, voltageDc, 13.7
2019-07-21T08:53:42.389Z, voltageDc, 13.6
2019-07-21T08:56:21.556Z, voltageDc, 13.5
2019-07-21T08:56:23.252Z, voltageDc, 13.7
2019-07-21T08:56:24.980Z, voltageDc, 13.6
2019-07-21T08:56:55.796Z, voltageDc, 13.7
2019-07-21T08:56:57.524Z, voltageDc, 13.6
2019-07-21T08:57:52.211Z, voltageAc, 119
2019-07-21T08:57:53.939Z, voltageAc, 117
2019-07-21T08:58:04.179Z, voltageAc, 119
2019-07-21T08:58:05.875Z, voltageAc, 117
2019-07-21T08:58:33.875Z, frequency, 59.9
2019-07-21T08:58:42.387Z, frequency, 60
2019-07-21T08:58:49.203Z, frequency, 59.9
2019-07-21T08:58:50.899Z, frequency, 60
2019-07-21T08:58:52.628Z, frequency, 59.9
2019-07-21T09:00:31.411Z, voltageDc, 13.7
2019-07-21T09:00:33.107Z, voltageDc, 13.6
2019-07-21T09:00:53.651Z, voltageDc, 13.7
2019-07-21T09:00:55.379Z, voltageDc, 13.6
2019-07-21T09:02:32.691Z, voltageDc, 13.7
2019-07-21T09:02:34.419Z, voltageDc, 13.6
2019-07-21T09:03:24.115Z, voltageDc, 13.7
2019-07-21T09:03:25.843Z, voltageDc, 13.6
2019-07-21T09:03:26.547Z, frequency, 60
2019-07-21T09:03:28.275Z, frequency, 59.9
2019-07-21T09:03:29.971Z, frequency, 60
2019-07-21T09:04:01.842Z, voltageDc, 13.7
2019-07-21T09:04:03.570Z, voltageDc, 13.6
2019-07-21T09:04:06.994Z, voltageDc, 13.7
2019-07-21T09:04:08.722Z, voltageDc, 13.6
2019-07-21T09:04:09.426Z, frequency, 59.9
2019-07-21T09:04:28.274Z, frequency, 60
2019-07-21T09:05:28.114Z, frequency, 59.9
2019-07-21T09:06:39.762Z, frequency, 60
2019-07-21T09:07:50.161Z, frequency, 59.9
2019-07-21T09:07:53.585Z, frequency, 60
2019-07-21T09:07:55.313Z, frequency, 59.9
2019-07-21T09:07:57.041Z, frequency, 60
2019-07-21T09:08:34.001Z, voltageDc, 13.7
2019-07-21T09:08:35.697Z, voltageDc, 13.6
2019-07-21T09:09:13.329Z, voltageDc, 13.7
2019-07-21T09:09:15.025Z, voltageDc, 13.6
2019-07-21T09:09:40.657Z, voltageDc, 13.7
2019-07-21T09:09:42.353Z, voltageDc, 13.6
2019-07-21T09:09:44.049Z, voltageDc, 13.5
2019-07-21T09:09:45.777Z, voltageDc, 13.7
2019-07-21T09:09:47.473Z, voltageDc, 13.5
2019-07-21T09:09:48.081Z, batteryCapacityPercentage, 90
2019-07-21T09:09:49.169Z, voltageDc, 13.6
2019-07-21T09:09:49.777Z, batteryCapacityPercentage, 100
2019-07-21T09:09:56.721Z, frequency, 59.9
2019-07-21T09:10:04.529Z, voltageDc, 13.7
2019-07-21T09:10:06.225Z, voltageDc, 13.6
2019-07-21T09:10:42.128Z, voltageDc, 13.7
2019-07-21T09:10:43.856Z, voltageDc, 13.6
2019-07-21T09:11:31.920Z, voltageDc, 13.5
2019-07-21T09:11:33.648Z, voltageDc, 13.6
2019-07-21T09:11:35.344Z, voltageDc, 13.7
2019-07-21T09:11:37.072Z, voltageDc, 13.6
2019-07-21T09:12:29.168Z, frequency, 60
2019-07-21T09:12:30.864Z, frequency, 59.9
2019-07-21T09:12:32.592Z, frequency, 60
2019-07-21T09:12:56.528Z, frequency, 59.9
2019-07-21T09:13:03.344Z, frequency, 60
2019-07-21T09:13:11.888Z, frequency, 59.9
2019-07-21T09:13:25.552Z, frequency, 60
2019-07-21T09:13:40.912Z, frequency, 59.9
2019-07-21T09:13:55.536Z, voltageDc, 13.7
2019-07-21T09:13:57.232Z, voltageDc, 13.6
2019-07-21T09:14:15.984Z, voltageDc, 13.7
2019-07-21T09:14:17.712Z, voltageDc, 13.6
2019-07-21T09:14:18.320Z, batteryCapacityPercentage, 90
2019-07-21T09:14:20.048Z, batteryCapacityPercentage, 100
2019-07-21T09:14:21.168Z, voltageDc, 13.7
2019-07-21T09:14:22.864Z, voltageDc, 13.6
2019-07-21T09:14:35.632Z, frequency, 60
2019-07-21T09:14:37.328Z, frequency, 59.9
2019-07-21T09:14:49.359Z, frequency, 60
2019-07-21T09:14:51.087Z, frequency, 59.9
2019-07-21T09:15:27.119Z, temperature, 135
2019-07-21T09:15:28.815Z, temperature, 134
2019-07-21T09:15:40.111Z, voltageAc, 119
2019-07-21T09:15:41.807Z, voltageAc, 117
2019-07-21T09:15:45.967Z, temperature, 135
2019-07-21T09:15:47.663Z, temperature, 134
2019-07-21T09:15:49.391Z, temperature, 135
2019-07-21T09:15:54.511Z, temperature, 134
2019-07-21T09:16:07.503Z, voltageDc, 13.7
2019-07-21T09:16:08.207Z, temperature, 135
2019-07-21T09:16:09.231Z, voltageDc, 13.6
2019-07-21T09:16:09.935Z, temperature, 134
2019-07-21T09:16:13.359Z, temperature, 135
2019-07-21T09:16:25.327Z, temperature, 134
2019-07-21T09:16:27.023Z, temperature, 135
2019-07-21T09:16:40.015Z, voltageAc, 119
2019-07-21T09:16:41.711Z, voltageAc, 117
2019-07-21T09:16:49.263Z, frequency, 60
2019-07-21T09:16:54.383Z, frequency, 59.9
2019-07-21T09:17:11.471Z, frequency, 60
2019-07-21T09:17:13.167Z, frequency, 59.9
2019-07-21T09:17:25.103Z, frequency, 60
2019-07-21T09:17:56.782Z, voltageAc, 119
2019-07-21T09:17:58.478Z, voltageAc, 117
2019-07-21T09:18:44.814Z, voltageAc, 119
2019-07-21T09:18:46.542Z, voltageAc, 117
2019-07-21T09:18:49.966Z, voltageAc, 119
2019-07-21T09:18:51.694Z, voltageAc, 117
2019-07-21T09:18:55.118Z, voltageAc, 119
2019-07-21T09:18:56.846Z, voltageAc, 117
2019-07-21T09:19:07.118Z, voltageAc, 119
2019-07-21T09:19:08.846Z, voltageAc, 117
2019-07-21T09:19:16.430Z, frequency, 59.9
2019-07-21T09:19:25.998Z, voltageAc, 119
2019-07-21T09:19:27.694Z, voltageAc, 117
2019-07-21T09:19:39.694Z, voltageAc, 119
2019-07-21T09:19:43.118Z, voltageAc, 117
